	CURIE	counts
624	NCBITAXON:42742	1
625	NCBITAXON:429131	2
626	NCBITAXON:43080	3
627	NCBITAXON:431241	5
628	NCBITAXON:431595	3
629	NCBITAXON:432359	1
630	NCBITAXON:435258	10
631	NCBITAXON:436308	2
632	NCBITAXON:43696	1
633	NCBITAXON:441375	2
634	NCBITAXON:441959	1
635	NCBITAXON:441960	5
636	NCBITAXON:44271	1
637	NCBITAXON:443226	5
638	NCBITAXON:446	3
639	NCBITAXON:447093	2
640	NCBITAXON:447094	8
641	NCBITAXON:447095	1
642	NCBITAXON:447426	3
643	NCBITAXON:45157	2
644	NCBITAXON:451804	2
645	NCBITAXON:45202	2
646	NCBITAXON:454286	1
647	NCBITAXON:459250	1
648	NCBITAXON:45949	1
649	NCBITAXON:460519	12
650	NCBITAXON:464417	1
651	NCBITAXON:465515	1
652	NCBITAXON:469470	1
653	NCBITAXON:469471	1
654	NCBITAXON:469472	1
655	NCBITAXON:470	53
656	NCBITAXON:47058	1
657	NCBITAXON:471472	1
658	NCBITAXON:471876	2
659	NCBITAXON:473421	1
660	NCBITAXON:47425	1
661	NCBITAXON:47426	1
662	NCBITAXON:47428	3
663	NCBITAXON:4754	2
664	NCBITAXON:478547	1
665	NCBITAXON:4792	1
666	NCBITAXON:47929	1
667	NCBITAXON:480024	2
668	NCBITAXON:4808	2
669	NCBITAXON:481805	4
670	NCBITAXON:481877	2
671	NCBITAXON:482561	2
672	NCBITAXON:483514	2
673	NCBITAXON:4839	1
674	NCBITAXON:483937	1
675	NCBITAXON:484906	3
676	NCBITAXON:487	8
677	NCBITAXON:4897	5
678	NCBITAXON:490065	1
679	NCBITAXON:490066	1
680	NCBITAXON:490069	1
681	NCBITAXON:49012	1
682	NCBITAXON:4909	2
683	NCBITAXON:4924	1
684	NCBITAXON:49240	1
685	NCBITAXON:4927	1
686	NCBITAXON:4931	1
687	NCBITAXON:4950	1
688	NCBITAXON:4954	1
689	NCBITAXON:4959	3
690	NCBITAXON:498019	9
691	NCBITAXON:500485	3
692	NCBITAXON:502779	4
693	NCBITAXON:502780	2
694	NCBITAXON:5037	9
695	NCBITAXON:5044	1
696	NCBITAXON:505693	1
697	NCBITAXON:5061	21
698	NCBITAXON:507601	4
699	NCBITAXON:5077	1
700	NCBITAXON:5082	1
701	NCBITAXON:508771	125
702	NCBITAXON:5098	1
703	NCBITAXON:5101	1
704	NCBITAXON:510516	6
705	NCBITAXON:510951	2
706	NCBITAXON:510953	4
707	NCBITAXON:5116	4
708	NCBITAXON:5147	2
709	NCBITAXON:515849	3
710	NCBITAXON:51769	2
711	NCBITAXON:518	1
712	NCBITAXON:5180	9
713	NCBITAXON:52066	1
714	NCBITAXON:5207	22
715	NCBITAXON:52230	1
716	NCBITAXON:523103	1
717	NCBITAXON:52443	1
718	NCBITAXON:527639	3
719	NCBITAXON:528345	1
720	NCBITAXON:528354	1
721	NCBITAXON:529884	1
722	NCBITAXON:5308	1
723	NCBITAXON:5315	1
724	NCBITAXON:5319	1
725	NCBITAXON:5325	1
726	NCBITAXON:5334	7
727	NCBITAXON:53354	3
728	NCBITAXON:53358	1
729	NCBITAXON:5346	7
730	NCBITAXON:53468	1
731	NCBITAXON:5353	2
732	NCBITAXON:535722	3
733	NCBITAXON:5365	1
734	NCBITAXON:538528	1
735	NCBITAXON:54126	5
736	NCBITAXON:54388	1
737	NCBITAXON:544711	1
738	NCBITAXON:544712	2
739	NCBITAXON:54571	3
740	NCBITAXON:546263	1
741	NCBITAXON:5476	198
742	NCBITAXON:5478	1
743	NCBITAXON:548	2
744	NCBITAXON:5503	1
745	NCBITAXON:55169	2
746	NCBITAXON:5518	19
747	NCBITAXON:552467	1
748	NCBITAXON:5530	2
749	NCBITAXON:5537	2
750	NCBITAXON:554	1
751	NCBITAXON:554131	1
752	NCBITAXON:554155	2
753	NCBITAXON:5544	2
754	NCBITAXON:555	1
755	NCBITAXON:5551	6
756	NCBITAXON:55518	1
757	NCBITAXON:556484	1
758	NCBITAXON:557722	1
759	NCBITAXON:559292	11
760	NCBITAXON:559297	4
761	NCBITAXON:559298	1
762	NCBITAXON:559305	3
763	NCBITAXON:559515	4
764	NCBITAXON:559882	3
765	NCBITAXON:561307	1
766	NCBITAXON:562	389
767	NCBITAXON:5630	1
768	NCBITAXON:5659	1
769	NCBITAXON:5661	7
770	NCBITAXON:56615	1
771	NCBITAXON:5665	1
772	NCBITAXON:566546	1
773	NCBITAXON:56765	1
774	NCBITAXON:568708	1
775	NCBITAXON:568900	1
776	NCBITAXON:569	1
777	NCBITAXON:5691	20
778	NCBITAXON:5692	1
779	NCBITAXON:5693	5
780	NCBITAXON:5697	1
781	NCBITAXON:5699	1
782	NCBITAXON:571	1
783	NCBITAXON:5722	2
784	NCBITAXON:572307	6
785	NCBITAXON:57266	1
786	NCBITAXON:57267	1
787	NCBITAXON:573	15
788	NCBITAXON:573508	1
789	NCBITAXON:573729	9
790	NCBITAXON:573826	1
791	NCBITAXON:5741	12
792	NCBITAXON:5759	21
793	NCBITAXON:578454	4
794	NCBITAXON:578456	2
795	NCBITAXON:578458	4
796	NCBITAXON:578460	3
797	NCBITAXON:578461	1
798	NCBITAXON:578462	3
799	NCBITAXON:57975	4
800	NCBITAXON:5807	1
801	NCBITAXON:5823	24
802	NCBITAXON:582419	1
803	NCBITAXON:5827	4
804	NCBITAXON:5833	181
805	NCBITAXON:5843	4
806	NCBITAXON:585055	1
